,e10.soil.depth,e12.rock.cover,t01alt,awc15,bio01,bio05,bio06,gdd,nfd,rh410,t14stot,species
297,49.0,1.0,1066.000087,16.42481799,82.17954889,230.1957026,-48.42580242,1769.008602,130.7599513,5861.369057,5710277.608,BP
298,44.0,1.0,1108.499591,16.10355464,80.2934468,228.2086422,-50.18594281,1725.037319,133.8923876,5859.394906,5451307.055,BP
299,51.0,1.0,1107.577465,15.8577411,80.65715884,228.5939209,-49.85050039,1733.472176,133.2641575,5859.787209,5566543.671,BP
300,23.0,4.0,818.5429628,19.67595985,79.30037666,219.0329806,-40.42859462,1633.339346,126.0376888,6060.583116,5711697.202,FS
301,48.0,2.0,825.1951458,19.70766607,79.1060875,218.8285954,-40.61027864,1628.586008,126.4091394,6058.871441,5722675.143,FS
302,23.0,3.0,825.7821432,20.19711769,79.05651628,218.7748073,-40.65552692,1626.99551,126.5424243,6056.551069,5730508.11,FS
303,30.0,2.0,832.413308,20.65037374,78.85790415,218.5650019,-40.84026001,1621.822649,126.9506839,6053.467509,5733636.778,FS
304,47.0,2.0,845.8811285,20.58141878,78.47052775,218.1583322,-41.20325213,1613.111341,127.6838031,6053.310622,5758692.507,FS
305,40.0,2.0,807.1892782,19.75767707,79.64950362,219.4006979,-40.1021233,1641.901058,125.3656186,6063.92935,5712736.496,FS
306,28.0,2.0,806.8294934,20.04148078,79.68653949,219.4411057,-40.06798977,1643.00736,125.270341,6065.525844,5732908.547,FS
307,35.0,3.0,798.8938748,20.28782601,79.80132512,219.5632099,-39.96088753,1645.938488,125.0326007,6067.535691,5742960.485,FS
308,27.0,3.0,785.796977,20.2117613,80.09373046,219.8707509,-39.68685222,1652.922258,124.4861261,6069.583814,5757219.516,FS
309,35.0,2.0,786.6910458,20.26040905,80.04479867,219.8209955,-39.73307144,1651.926318,124.5532267,6070.553672,5769408.797,FS
310,45.0,2.0,781.098579,20.3581062,79.92914701,219.7027968,-39.84142924,1649.528548,124.7966674,6072.437493,5775988.59,FS
311,25.0,1.0,845.7654283,20.14403553,78.5524711,218.2490533,-41.12964174,1615.625394,127.4058964,6057.049354,5765249.335,FS
312,27.0,4.0,850.8646803,20.2511475,78.3122317,217.9958189,-41.35374301,1609.572469,127.8813184,6054.176192,5763788.172,FS
313,22.0,5.0,851.6856697,20.46370871,78.23638307,217.9152525,-41.42433682,1607.900433,128.049543,6054.002596,5782092.744,FS
314,25.0,3.0,860.2331499,20.51373232,77.8550795,217.5144154,-41.78201648,1599.941523,128.7845084,6055.977123,5803300.679,FS
315,25.0,3.0,867.6554973,20.48895664,77.73379628,217.386074,-41.89534069,1597.46738,129.0437472,6056.736588,5803245.84,FS
316,32.0,3.0,853.011083,20.37671424,78.34258256,218.0301819,-41.32714898,1610.916028,127.7632512,6057.357827,5776081.835,FS
317,32.0,2.0,852.4205177,20.57237015,78.43646414,218.130593,-41.24029453,1613.543444,127.5485492,6059.934578,5762065.779,FS
318,22.0,2.0,850.5481362,20.64356005,78.48776646,218.1860215,-41.19299014,1615.046728,127.4224806,6061.803896,5785418.555,FS
319,27.0,3.0,853.2693039,20.51864,78.27500017,217.964522,-41.39329455,1610.313356,127.7792172,6062.411456,5788588.9,FS
320,27.0,3.0,853.9754435,20.35866762,77.97137831,217.6495383,-41.67827351,1603.630483,128.3648455,6064.037968,5790541.633,FS
321,25.0,3.0,866.1081526,20.20543384,77.28388499,216.9336172,-42.32255696,1588.08966,129.7330304,6065.252755,5731104.769,FS
322,18.0,3.0,883.9044641,20.23026589,77.00020169,216.6336443,-42.58907824,1581.165604,130.1953795,6062.052087,5751356.519,FS
323,32.0,4.0,892.0488273,20.48437556,77.11444594,216.748683,-42.4825844,1583.294646,129.8777228,6058.601091,5774263.566,FS
324,27.0,3.0,891.6741376,20.79520738,77.24558509,216.8842734,-42.35866882,1586.044178,129.6667814,6057.312287,5771574.097,FS
325,34.0,2.0,1029.981137,19.51417067,67.86168978,207.1170724,-51.05303603,1381.422614,147.9959321,6108.478189,5303810.128,FS
326,44.0,2.0,1028.377401,19.52395858,67.62138343,206.8617743,-51.27510841,1376.752429,148.3251089,6109.429251,5427542.696,FS
327,53.0,1.0,1028.645945,19.58003257,67.47766855,206.7083874,-51.40696315,1373.993894,148.5078731,6110.038846,5486425.379,FS
328,43.0,1.0,1043.465295,19.60457888,66.80684486,206.0016274,-52.03054479,1360.602758,149.5710017,6113.374436,5474427.863,FS
329,54.0,1.0,1009.524657,19.8568429,68.42620979,207.7002848,-50.51735242,1393.32631,146.842361,6105.230785,5446251.203,FS
330,54.0,1.0,1007.025936,19.8511878,68.80050474,208.0943672,-50.16922639,1400.813448,146.242909,6103.345731,5389912.346,FS
331,45.0,1.0,992.529925,19.9469883,69.91111975,209.2605232,-49.13297995,1423.199517,144.39477,6097.697504,5457380.34,FS
332,50.0,1.0,994.8434286,19.87276214,70.07250267,209.4333365,-48.98495329,1426.258349,144.2053113,6097.152464,5326062.656,FS
333,41.0,1.0,986.8281199,19.708903,70.8233683,210.2211777,-48.28439727,1441.894791,142.9069304,6094.045686,5331133.775,FS
334,42.0,2.0,1015.55126,19.73499181,69.02592716,208.3397837,-49.96566096,1404.855561,146.0722322,6102.881115,5357350.366,FS
335,58.0,1.0,1015.898874,19.4662198,69.34405814,208.6782571,-49.67214366,1411.718873,145.6005355,6102.91803,5491063.927,FS
336,47.0,2.0,1018.383505,19.37597799,69.2918402,208.6247861,-49.72269259,1411.19315,145.6765855,6104.153992,5462388.326,FS
337,34.0,2.0,1020.416885,19.27940959,69.37158508,208.7093281,-49.65013287,1413.583445,145.5048364,6104.931637,5407734.615,FS
338,25.0,2.0,1005.335896,19.25723211,70.37026789,209.7531137,-48.71640127,1435.073212,143.6458356,6100.995564,5417201.572,FS
339,40.0,1.0,1011.504986,19.36681956,69.76647698,209.1208552,-49.27895468,1421.412049,144.7930209,6102.274103,5458453.241,FS
340,46.0,1.0,996.7222545,19.5289274,70.5059027,209.891528,-48.58429488,1436.168133,143.4576023,6097.353285,5456974.252,FS
341,49.0,2.0,990.4698676,19.39559703,71.02972425,210.4404127,-48.09656526,1448.163963,142.4561891,6096.629207,5468021.706,FS
342,21.0,1.0,987.0582103,19.26813963,71.39722705,210.8259314,-47.75511699,1456.825963,141.7451598,6096.51391,5444695.093,FS
343,39.0,3.0,980.1567438,19.09452634,72.20897656,211.6761935,-46.9989782,1475.278981,140.1989329,6095.054256,5338374.957,FS
344,49.0,2.0,973.4411875,19.20543069,72.29920167,211.769017,-46.91202018,1476.359773,140.0601979,6093.373169,5399325.679,FS
345,26.0,2.0,968.0763965,20.02993097,71.07993413,210.4807778,-48.03671828,1447.157783,142.2870824,6091.270204,5409893.494,FS
346,30.0,2.0,1032.627593,19.5813551,68.24116609,207.5220408,-50.70243578,1388.672851,147.5267331,6107.431127,5510613.981,FS
347,56.0,1.0,1035.904348,19.41297725,68.09621218,207.3748929,-50.84020165,1385.43917,147.8948933,6108.893601,5487993.736,FS
348,52.0,2.0,1073.886635,19.49190593,66.18055799,205.3701713,-52.63476512,1346.468749,151.2286845,6118.699921,5408351.514,FS
349,40.0,1.0,1080.175757,19.52535757,65.36217394,204.5129312,-53.40163331,1329.87927,152.6289637,6122.628483,5276295.894,FS
350,37.0,4.0,1279.856593,27.81945651,53.5496797,198.8397018,-74.92827775,1170.22501,174.2421438,6072.4728,4288158.164,PA
351,44.0,3.0,1290.259035,27.66347078,54.14068826,199.4565838,-74.36574216,1181.251344,173.448478,6069.251548,3822986.161,PA
352,37.0,3.0,1270.981039,27.59065439,54.90378032,200.2480359,-73.63899833,1195.571612,172.4926493,6067.506961,3700946.107,PA
353,36.0,5.0,1273.563916,27.25342443,55.53846944,200.9097562,-73.03575715,1207.41978,171.6725097,6064.675039,3934196.483,PA
354,46.0,2.0,1266.732574,27.00300216,56.6109139,202.024969,-72.0160772,1227.488663,170.3232529,6061.242211,3897543.226,PA
355,47.0,5.0,1266.369184,26.44798948,57.80934752,203.274352,-70.87773406,1249.894216,168.8000666,6056.066662,3789287.601,PA
356,43.0,3.0,1253.618704,25.67034991,58.56117189,204.0547882,-70.16030449,1264.218843,167.8931238,6053.615385,3695108.717,PA
357,40.0,6.0,1246.715231,25.20618141,59.00553579,204.5173465,-69.73599111,1272.62093,167.3592048,6052.056344,3754260.567,PA
358,30.0,5.0,1245.147654,24.75138164,59.54989405,205.0920087,-69.21098104,1282.901966,166.7390025,6048.057105,3633031.525,PA
359,45.0,5.0,1232.78104,24.757861,60.05419052,205.625543,-68.72739283,1292.026551,166.148393,6045.476322,3805545.14,PA
360,37.0,5.0,1314.756391,27.85701409,53.23820637,198.5231019,-75.22607187,1164.269542,174.558906,6070.278362,4054757.394,PA
361,47.0,4.0,1324.384551,27.34550669,53.822346,199.1318321,-74.66976597,1175.185314,173.7825399,6067.499428,3858246.84,PA
363,46.0,4.0,1319.314499,26.16631967,55.83885524,201.228791,-72.75060142,1213.196659,171.2213658,6059.476652,3642901.893,PA
364,57.0,3.0,1302.882895,26.23509566,56.56935633,201.9861146,-72.05449402,1227.078417,170.3340115,6057.486163,3472307.381,PA
365,46.0,3.0,1306.598308,25.97493476,56.69315426,202.1126901,-71.93061406,1230.227351,170.2179716,6054.763278,3517008.749,PA
366,41.0,3.0,1308.169016,25.83411836,56.65002757,202.0677789,-71.96839714,1229.795268,170.2899014,6053.544878,3576948.845,PA
